rgs,pr,m,js,jjmmaa,hhmm,Vitesse,To,Qualite,Q,A,Code
709#M7i,264,687,Je,28/04/2016,17:00,71.0,38.0, ,4704.0,709,M7i
709#M7i,264,687,Je,28/04/2016,18:00,76.0,29.0, ,4680.0,709,M7i
709#M7i,264,687,Je,28/04/2016,19:00,82.0,24.0, ,4147.0,709,M7i
709#M7i,264,687,Je,28/04/2016,20:00,94.0,13.0, ,3023.0,709,M7i
709#M7i,264,687,Je,28/04/2016,21:00,97.0,8.0, ,1834.0,709,M7i
709#M7i,264,687,Je,28/04/2016,22:00,93.0,6.0, ,1353.0,709,M7i
709#M7i,264,687,Je,28/04/2016,23:00,93.0,6.0, ,1367.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,01:00,94.0,6.0,?,1253.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,02:00,99.0,1.0, ,360.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,03:00,99.0,1.0, ,287.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,04:00,98.0,1.0, ,351.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,05:00,96.0,3.0, ,609.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,06:00,95.0,6.0, ,1271.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,07:00,85.0,17.0, ,2926.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,08:00,60.0,46.0, ,4313.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,09:00,56.0,45.0, ,3990.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,10:00,71.0,33.0, ,3613.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,11:00,83.0,23.0, ,3429.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,12:00,82.0,26.0, ,3735.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,13:00,87.0,23.0, ,4027.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,14:00,82.0,24.0, ,3810.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,15:00,83.0,25.0, ,4057.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,16:00,64.0,44.0, ,4281.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,17:00,63.0,44.0, ,4695.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,18:00,78.0,28.0, ,4411.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,19:00,88.0,22.0, ,4491.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,20:00,89.0,18.0, ,3794.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,21:00,94.0,10.0, ,2373.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,22:00,94.0,5.0, ,1268.0,709,M7i
709#M7i,264,687,Ve,29/04/2016,23:00,97.0,4.0, ,949.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,00:00,98.0,4.0, ,1119.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,01:00,99.0,4.0, ,894.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,02:00,100.0,2.0, ,495.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,04:00,100.0,1.0, ,351.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,05:00,96.0,2.0, ,472.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,06:00,96.0,4.0, ,733.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,07:00,97.0,5.0, ,1098.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,08:00,95.0,9.0, ,1827.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,09:00,92.0,11.0, ,2207.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,10:00,89.0,13.0, ,2704.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,11:00,90.0,16.0, ,3335.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,12:00,90.0,16.0, ,3339.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,13:00,91.0,15.0, ,3227.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,14:00,90.0,14.0, ,3040.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,15:00,78.0,20.0, ,3340.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,16:00,70.0,25.0, ,3396.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,17:00,72.0,23.0, ,3262.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,18:00,89.0,15.0, ,3252.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,19:00,92.0,13.0, ,3101.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,20:00,93.0,13.0, ,3036.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,21:00,96.0,8.0, ,1889.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,22:00,95.0,4.0, ,1100.0,709,M7i
709#M7i,264,687,Sa,30/04/2016,23:00,96.0,4.0, ,1024.0,709,M7i
709#M7i,264,687,Di,01/05/2016,00:00,96.0,5.0, ,1209.0,709,M7i
709#M7i,264,687,Di,01/05/2016,01:00,95.0,3.0, ,923.0,709,M7i
709#M7i,264,687,Di,01/05/2016,02:00,99.0,2.0, ,656.0,709,M7i
709#M7i,264,687,Di,01/05/2016,03:00,98.0,2.0, ,505.0,709,M7i
709#M7i,264,687,Di,01/05/2016,04:00,98.0,1.0, ,334.0,709,M7i
709#M7i,264,687,Di,01/05/2016,05:00,95.0,1.0, ,358.0,709,M7i
709#M7i,264,687,Di,01/05/2016,06:00,93.0,2.0, ,458.0,709,M7i
709#M7i,264,687,Di,01/05/2016,07:00,95.0,2.0, ,556.0,709,M7i
709#M7i,264,687,Di,01/05/2016,08:00,94.0,3.0, ,751.0,709,M7i
709#M7i,264,687,Di,01/05/2016,09:00,93.0,6.0, ,1380.0,709,M7i
709#M7i,264,687,Di,01/05/2016,10:00,92.0,7.0, ,1583.0,709,M7i
709#M7i,264,687,Di,01/05/2016,11:00,92.0,10.0, ,2344.0,709,M7i
709#M7i,264,687,Di,01/05/2016,12:00,93.0,12.0, ,2920.0,709,M7i
709#M7i,264,687,Di,01/05/2016,13:00,93.0,9.0, ,2054.0,709,M7i
709#M7i,264,687,Di,01/05/2016,14:00,93.0,8.0, ,1853.0,709,M7i
709#M7i,264,687,Di,01/05/2016,15:00,93.0,9.0, ,2184.0,709,M7i
709#M7i,264,687,Di,01/05/2016,16:00,92.0,11.0, ,2580.0,709,M7i
709#M7i,264,687,Di,01/05/2016,17:00,93.0,11.0, ,2688.0,709,M7i
709#M7i,264,687,Di,01/05/2016,18:00,92.0,12.0, ,2882.0,709,M7i
709#M7i,264,687,Di,01/05/2016,19:00,94.0,11.0, ,2728.0,709,M7i
709#M7i,264,687,Di,01/05/2016,20:00,95.0,9.0, ,2333.0,709,M7i
709#M7i,264,687,Di,01/05/2016,21:00,96.0,6.0, ,1537.0,709,M7i
709#M7i,264,687,Di,01/05/2016,22:00,96.0,4.0, ,1047.0,709,M7i
709#M7i,264,687,Di,01/05/2016,23:00,96.0,3.0, ,697.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,00:00,99.0,2.0, ,534.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,01:00,99.0,1.0, ,292.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,04:00,100.0,1.0, ,259.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,05:00,97.0,2.0, ,495.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,06:00,94.0,3.0,?,765.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,07:00,84.0,19.0, ,3183.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,08:00,58.0,46.0, ,4255.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,09:00,53.0,29.0,?,2285.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,10:00,60.0,40.0, ,3566.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,11:00,87.0,20.0, ,3156.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,12:00,87.0,20.0, ,3350.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,13:00,87.0,18.0, ,3181.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,14:00,82.0,22.0, ,3397.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,15:00,60.0,44.0, ,3525.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,16:00,68.0,38.0, ,3874.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,17:00,74.0,35.0, ,4488.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,18:00,88.0,22.0, ,4120.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,19:00,89.0,20.0, ,3983.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,20:00,95.0,12.0, ,2696.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,21:00,97.0,7.0, ,1645.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,22:00,94.0,5.0, ,1211.0,709,M7i
709#M7i,264,687,Lu,02/05/2016,23:00,95.0,4.0, ,876.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,00:00,97.0,2.0, ,632.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,01:00,97.0,2.0, ,397.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,02:00,103.0,1.0, ,286.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,03:00,99.0,1.0, ,211.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,04:00,99.0,2.0, ,347.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,05:00,97.0,3.0, ,642.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,06:00,92.0,8.0, ,1513.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,07:00,83.0,19.0, ,3159.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,08:00,58.0,47.0, ,4175.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,09:00,56.0,44.0, ,3909.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,10:00,68.0,32.0, ,3455.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,11:00,84.0,21.0, ,3269.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,12:00,86.0,21.0, ,3407.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,13:00,85.0,18.0, ,2787.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,14:00,83.0,22.0, ,3693.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,15:00,81.0,25.0, ,3722.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,16:00,78.0,29.0, ,3982.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,17:00,68.0,42.0, ,4569.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,18:00,80.0,28.0, ,4571.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,19:00,87.0,20.0, ,4056.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,20:00,93.0,13.0, ,2945.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,21:00,94.0,8.0, ,1816.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,22:00,92.0,5.0, ,1253.0,709,M7i
709#M7i,264,687,Ma,03/05/2016,23:00,92.0,4.0, ,910.0,709,M7i
709#M7i,264,687,Me,04/05/2016,00:00,96.0,3.0, ,760.0,709,M7i
709#M7i,264,687,Me,04/05/2016,01:00,98.0,2.0, ,483.0,709,M7i
709#M7i,264,687,Me,04/05/2016,02:00,98.0,1.0, ,247.0,709,M7i
709#M7i,264,687,Me,04/05/2016,04:00,100.0,1.0, ,323.0,709,M7i
709#M7i,264,687,Me,04/05/2016,05:00,96.0,3.0, ,639.0,709,M7i
709#M7i,264,687,Me,04/05/2016,06:00,95.0,7.0, ,1410.0,709,M7i
709#M7i,264,687,Me,04/05/2016,07:00,86.0,18.0, ,2989.0,709,M7i
709#M7i,264,687,Me,04/05/2016,08:00,58.0,47.0, ,4191.0,709,M7i
709#M7i,264,687,Me,04/05/2016,09:00,55.0,43.0, ,3695.0,709,M7i
709#M7i,264,687,Me,04/05/2016,10:00,57.0,43.0, ,3358.0,709,M7i
709#M7i,264,687,Me,04/05/2016,11:00,86.0,21.0, ,3352.0,709,M7i
709#M7i,264,687,Me,04/05/2016,12:00,87.0,21.0, ,3547.0,709,M7i
709#M7i,264,687,Me,04/05/2016,13:00,87.0,21.0, ,3651.0,709,M7i
709#M7i,264,687,Me,04/05/2016,14:00,88.0,20.0, ,3657.0,709,M7i
709#M7i,264,687,Me,04/05/2016,15:00,69.0,38.0, ,4151.0,709,M7i
709#M7i,264,687,Me,04/05/2016,16:00,60.0,45.0, ,4321.0,709,M7i
709#M7i,264,687,Me,04/05/2016,17:00,65.0,42.0, ,4775.0,709,M7i
709#M7i,264,687,Me,04/05/2016,18:00,81.0,19.0, ,3092.0,709,M7i
709#M7i,264,687,Me,04/05/2016,19:00,64.0,37.0, ,4734.0,709,M7i
709#M7i,264,687,Me,04/05/2016,20:00,88.0,18.0, ,3469.0,709,M7i
709#M7i,264,687,Me,04/05/2016,21:00,95.0,11.0, ,2487.0,709,M7i
709#M7i,264,687,Me,04/05/2016,22:00,97.0,6.0, ,1450.0,709,M7i
709#M7i,264,687,Me,04/05/2016,23:00,96.0,4.0, ,1020.0,709,M7i
709#M7i,264,687,Je,05/05/2016,00:00,97.0,3.0, ,876.0,709,M7i
709#M7i,264,687,Je,05/05/2016,01:00,99.0,2.0, ,712.0,709,M7i
709#M7i,264,687,Je,05/05/2016,02:00,101.0,1.0, ,404.0,709,M7i
709#M7i,264,687,Je,05/05/2016,03:00,102.0,1.0, ,273.0,709,M7i
709#M7i,264,687,Je,05/05/2016,04:00,101.0,1.0, ,292.0,709,M7i
709#M7i,264,687,Je,05/05/2016,05:00,97.0,1.0, ,409.0,709,M7i
709#M7i,264,687,Je,05/05/2016,06:00,96.0,2.0, ,619.0,709,M7i
709#M7i,264,687,Je,05/05/2016,07:00,97.0,4.0, ,967.0,709,M7i
709#M7i,264,687,Je,05/05/2016,08:00,95.0,7.0, ,1732.0,709,M7i
709#M7i,264,687,Je,05/05/2016,09:00,95.0,10.0, ,2351.0,709,M7i
709#M7i,264,687,Je,05/05/2016,10:00,93.0,13.0, ,2929.0,709,M7i
709#M7i,264,687,Je,05/05/2016,11:00,91.0,15.0, ,3388.0,709,M7i
709#M7i,264,687,Je,05/05/2016,12:00,91.0,15.0, ,3387.0,709,M7i
709#M7i,264,687,Je,05/05/2016,13:00,92.0,12.0, ,2700.0,709,M7i
709#M7i,264,687,Je,05/05/2016,14:00,92.0,10.0, ,2432.0,709,M7i
709#M7i,264,687,Je,05/05/2016,15:00,89.0,13.0, ,2856.0,709,M7i
709#M7i,264,687,Je,05/05/2016,16:00,89.0,14.0, ,3046.0,709,M7i
709#M7i,264,687,Je,05/05/2016,17:00,89.0,14.0, ,3185.0,709,M7i
709#M7i,264,687,Je,05/05/2016,18:00,91.0,15.0, ,3442.0,709,M7i
709#M7i,264,687,Je,05/05/2016,19:00,92.0,14.0, ,3292.0,709,M7i
709#M7i,264,687,Je,05/05/2016,20:00,94.0,11.0, ,2735.0,709,M7i
709#M7i,264,687,Je,05/05/2016,21:00,96.0,7.0, ,1698.0,709,M7i
709#M7i,264,687,Je,05/05/2016,22:00,95.0,5.0, ,1270.0,709,M7i
709#M7i,264,687,Je,05/05/2016,23:00,96.0,4.0, ,974.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,00:00,98.0,3.0, ,822.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,01:00,100.0,2.0, ,537.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,02:00,100.0,1.0, ,377.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,03:00,101.0,1.0, ,298.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,04:00,99.0,1.0, ,292.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,05:00,97.0,2.0, ,512.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,06:00,96.0,5.0, ,937.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,07:00,93.0,11.0, ,2000.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,08:00,87.0,17.0, ,3098.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,09:00,69.0,29.0, ,2816.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,10:00,67.0,34.0, ,2933.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,11:00,87.0,20.0, ,3405.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,12:00,88.0,18.0, ,3360.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,13:00,89.0,17.0, ,3162.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,14:00,86.0,18.0, ,3224.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,15:00,79.0,24.0, ,3673.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,16:00,76.0,30.0, ,3915.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,17:00,84.0,23.0, ,4120.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,18:00,84.0,23.0, ,4366.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,19:00,90.0,18.0, ,3773.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,20:00,92.0,14.0, ,3205.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,22:00,95.0,8.0, ,1846.0,709,M7i
709#M7i,264,687,Ve,06/05/2016,23:00,95.0,4.0, ,1000.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,00:00,97.0,4.0, ,961.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,01:00,98.0,3.0, ,698.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,02:00,101.0,2.0, ,503.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,03:00,100.0,1.0, ,366.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,04:00,98.0,1.0, ,319.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,06:00,95.0,2.0, ,440.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,07:00,98.0,5.0, ,1043.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,08:00,95.0,7.0, ,1506.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,09:00,91.0,10.0, ,2192.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,10:00,90.0,13.0, ,2720.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,11:00,89.0,16.0, ,3364.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,12:00,89.0,16.0, ,3330.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,13:00,92.0,13.0, ,2883.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,14:00,91.0,12.0, ,2731.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,15:00,88.0,14.0, ,2964.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,16:00,88.0,14.0, ,3134.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,17:00,89.0,15.0, ,3290.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,18:00,91.0,15.0, ,3500.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,19:00,92.0,15.0, ,3393.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,20:00,94.0,12.0, ,2987.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,21:00,96.0,8.0, ,1911.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,22:00,96.0,5.0, ,1209.0,709,M7i
709#M7i,264,687,Sa,07/05/2016,23:00,96.0,5.0, ,1172.0,709,M7i
709#M7i,264,687,Di,08/05/2016,00:00,97.0,6.0, ,1627.0,709,M7i
709#M7i,264,687,Di,08/05/2016,01:00,97.0,4.0, ,1060.0,709,M7i
709#M7i,264,687,Di,08/05/2016,02:00,98.0,2.0, ,692.0,709,M7i
709#M7i,264,687,Di,08/05/2016,03:00,98.0,1.0, ,452.0,709,M7i
709#M7i,264,687,Di,08/05/2016,06:00,96.0,1.0, ,441.0,709,M7i
709#M7i,264,687,Di,08/05/2016,07:00,98.0,3.0, ,697.0,709,M7i
709#M7i,264,687,Di,08/05/2016,08:00,97.0,4.0, ,1090.0,709,M7i
709#M7i,264,687,Di,08/05/2016,09:00,95.0,8.0, ,1904.0,709,M7i
709#M7i,264,687,Di,08/05/2016,10:00,95.0,9.0, ,2284.0,709,M7i
709#M7i,264,687,Di,08/05/2016,11:00,94.0,12.0, ,2878.0,709,M7i
709#M7i,264,687,Di,08/05/2016,12:00,94.0,13.0, ,3128.0,709,M7i
709#M7i,264,687,Di,08/05/2016,13:00,95.0,12.0, ,2912.0,709,M7i
709#M7i,264,687,Di,08/05/2016,14:00,94.0,10.0, ,2507.0,709,M7i
709#M7i,264,687,Di,08/05/2016,15:00,95.0,10.0, ,2368.0,709,M7i
709#M7i,264,687,Di,08/05/2016,16:00,94.0,11.0, ,2757.0,709,M7i
709#M7i,264,687,Di,08/05/2016,17:00,93.0,13.0, ,3078.0,709,M7i
709#M7i,264,687,Di,08/05/2016,18:00,93.0,14.0, ,3361.0,709,M7i
709#M7i,264,687,Di,08/05/2016,19:00,94.0,13.0, ,3127.0,709,M7i
709#M7i,264,687,Di,08/05/2016,20:00,96.0,9.0, ,2331.0,709,M7i
709#M7i,264,687,Di,08/05/2016,21:00,97.0,6.0, ,1570.0,709,M7i
709#M7i,264,687,Di,08/05/2016,22:00,94.0,5.0, ,1128.0,709,M7i
709#M7i,264,687,Di,08/05/2016,23:00,93.0,3.0, ,760.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,00:00,92.0,2.0, ,516.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,01:00,92.0,1.0, ,342.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,02:00,94.0,1.0, ,222.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,04:00,96.0,1.0, ,284.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,05:00,93.0,3.0, ,651.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,06:00,91.0,8.0, ,1519.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,07:00,73.0,12.0, ,1572.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,08:00,56.0,47.0, ,4281.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,09:00,53.0,45.0, ,3756.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,10:00,64.0,37.0, ,3621.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,11:00,86.0,7.0,?,1228.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,12:00,86.0,22.0, ,3345.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,13:00,89.0,19.0, ,3206.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,14:00,86.0,10.0,?,1751.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,15:00,77.0,15.0,?,2031.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,16:00,71.0,35.0, ,3808.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,17:00,66.0,44.0, ,4498.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,18:00,70.0,35.0, ,4625.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,19:00,88.0,19.0, ,3794.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,20:00,95.0,11.0, ,2403.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,21:00,98.0,6.0, ,1509.0,709,M7i
709#M7i,264,687,Lu,09/05/2016,22:00,96.0,4.0, ,888.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,00:00,98.0,3.0,?,787.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,01:00,101.0,1.0, ,372.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,04:00,98.0,1.0, ,286.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,05:00,97.0,3.0, ,634.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,06:00,94.0,7.0, ,1364.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,08:00,71.0,51.0, ,5981.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,09:00,54.0,45.0, ,3717.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,10:00,57.0,45.0, ,3629.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,11:00,74.0,22.0,?,2673.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,12:00,88.0,20.0, ,3268.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,13:00,89.0,19.0, ,3369.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,14:00,86.0,20.0, ,3489.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,17:00,69.0,37.0, ,4450.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,18:00,58.0,44.0, ,4563.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,19:00,66.0,35.0, ,4030.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,20:00,95.0,13.0, ,2906.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,21:00,95.0,7.0, ,1673.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,22:00,95.0,4.0, ,976.0,709,M7i
709#M7i,264,687,Ma,10/05/2016,23:00,96.0,3.0, ,775.0,709,M7i
709#M7i,264,687,Me,11/05/2016,00:00,98.0,2.0, ,590.0,709,M7i
709#M7i,264,687,Me,11/05/2016,01:00,97.0,2.0, ,386.0,709,M7i
709#M7i,264,687,Me,11/05/2016,02:00,99.0,1.0, ,219.0,709,M7i
709#M7i,264,687,Me,11/05/2016,03:00,92.0,1.0, ,208.0,709,M7i
709#M7i,264,687,Me,11/05/2016,04:00,88.0,1.0, ,293.0,709,M7i
709#M7i,264,687,Me,11/05/2016,05:00,89.0,3.0, ,596.0,709,M7i
709#M7i,264,687,Me,11/05/2016,06:00,88.0,8.0, ,1365.0,709,M7i
709#M7i,264,687,Me,11/05/2016,07:00,82.0,18.0, ,2807.0,709,M7i
709#M7i,264,687,Me,11/05/2016,08:00,56.0,46.0, ,4223.0,709,M7i
709#M7i,264,687,Me,11/05/2016,09:00,54.0,47.0, ,3609.0,709,M7i
709#M7i,264,687,Me,11/05/2016,10:00,57.0,42.0, ,3543.0,709,M7i
709#M7i,264,687,Me,11/05/2016,11:00,81.0,22.0, ,3120.0,709,M7i
709#M7i,264,687,Me,11/05/2016,12:00,86.0,21.0, ,3489.0,709,M7i
709#M7i,264,687,Me,11/05/2016,13:00,77.0,28.0, ,3465.0,709,M7i
709#M7i,264,687,Me,11/05/2016,14:00,85.0,20.0, ,3496.0,709,M7i
709#M7i,264,687,Me,11/05/2016,15:00,73.0,31.0, ,3708.0,709,M7i
709#M7i,264,687,Me,11/05/2016,16:00,78.0,29.0, ,3857.0,709,M7i
709#M7i,264,687,Me,11/05/2016,17:00,70.0,39.0, ,4562.0,709,M7i
709#M7i,264,687,Me,11/05/2016,18:00,72.0,35.0, ,4741.0,709,M7i
709#M7i,264,687,Me,11/05/2016,19:00,91.0,19.0, ,3883.0,709,M7i
709#M7i,264,687,Me,11/05/2016,20:00,95.0,13.0, ,2850.0,709,M7i
709#M7i,264,687,Me,11/05/2016,21:00,98.0,7.0, ,1713.0,709,M7i
709#M7i,264,687,Me,11/05/2016,22:00,97.0,4.0, ,1015.0,709,M7i
709#M7i,264,687,Me,11/05/2016,23:00,96.0,3.0, ,824.0,709,M7i
709#M7i,264,687,Je,12/05/2016,00:00,97.0,2.0, ,598.0,709,M7i
709#M7i,264,687,Je,12/05/2016,01:00,101.0,2.0, ,435.0,709,M7i
709#M7i,264,687,Je,12/05/2016,03:00,100.0,2.0, ,434.0,709,M7i
709#M7i,264,687,Je,12/05/2016,04:00,98.0,1.0, ,320.0,709,M7i
709#M7i,264,687,Je,12/05/2016,05:00,88.0,3.0, ,614.0,709,M7i
